,Date,time,home_team,away_team
1053,2025-06-14,07:15PM,ARI:Arizona D'Backs,SDP:San Diego Padres
1054,2025-06-14,07:15PM,BOS:Boston Red Sox,NYY:New York Yankees
1055,2025-06-14,09:40PM,SEA:Seattle Mariners,CLE:Cleveland Guardians
1056,2025-06-14,10:10PM,LAD:Los Angeles Dodgers,SFG:San Francisco Giants
1058,2025-06-15,01:35PM,ATL:Atlanta Braves,COL:Colorado Rockies
1059,2025-06-15,01:35PM,BAL:Baltimore Orioles,LAA:Los Angeles Angels
1060,2025-06-15,01:35PM,BOS:Boston Red Sox,NYY:New York Yankees
1061,2025-06-15,01:35PM,PHI:Philadelphia Phillies,TOR:Toronto Blue Jays
1062,2025-06-15,01:35PM,WSN:Washington Nationals,MIA:Miami Marlins
1063,2025-06-15,01:40PM,NYM:New York Mets,TBR:Tampa Bay Rays
1064,2025-06-15,02:10PM,HOU:Houston Astros,MIN:Minnesota Twins
1065,2025-06-15,02:10PM,KCR:Kansas City Royals,ATH:Athletics
1066,2025-06-15,02:10PM,MIL:Milwaukee Brewers,STL:St. Louis Cardinals
1067,2025-06-15,02:20PM,CHC:Chicago Cubs,PIT:Pittsburgh Pirates
1068,2025-06-15,02:35PM,TEX:Texas Rangers,CHW:Chicago White Sox
1069,2025-06-15,04:10PM,ARI:Arizona D'Backs,SDP:San Diego Padres
1070,2025-06-15,04:10PM,LAD:Los Angeles Dodgers,SFG:San Francisco Giants
1071,2025-06-15,04:10PM,SEA:Seattle Mariners,CLE:Cleveland Guardians
1057,2025-06-15,12:05PM,DET:Detroit Tigers,CIN:Cincinnati Reds
1072,2025-06-16,06:40PM,MIA:Miami Marlins,PHI:Philadelphia Phillies
1073,2025-06-16,06:45PM,WSN:Washington Nationals,COL:Colorado Rockies
1074,2025-06-16,07:05PM,NYY:New York Yankees,LAA:Los Angeles Angels
1075,2025-06-16,07:35PM,TBR:Tampa Bay Rays,BAL:Baltimore Orioles
1076,2025-06-16,09:40PM,SEA:Seattle Mariners,BOS:Boston Red Sox
1077,2025-06-16,10:05PM,ATH:Athletics,HOU:Houston Astros
1078,2025-06-16,10:10PM,LAD:Los Angeles Dodgers,SDP:San Diego Padres
1079,2025-06-17,06:40PM,DET:Detroit Tigers,PIT:Pittsburgh Pirates
1080,2025-06-17,06:40PM,MIA:Miami Marlins,PHI:Philadelphia Phillies
1081,2025-06-17,06:45PM,WSN:Washington Nationals,COL:Colorado Rockies
1082,2025-06-17,07:05PM,NYY:New York Yankees,LAA:Los Angeles Angels
1083,2025-06-17,07:07PM,TOR:Toronto Blue Jays,ARI:Arizona D'Backs
1084,2025-06-17,07:10PM,CIN:Cincinnati Reds,MIN:Minnesota Twins
1085,2025-06-17,07:15PM,ATL:Atlanta Braves,NYM:New York Mets
1086,2025-06-17,07:35PM,TBR:Tampa Bay Rays,BAL:Baltimore Orioles
1087,2025-06-17,07:40PM,CHW:Chicago White Sox,STL:St. Louis Cardinals
1088,2025-06-17,08:05PM,CHC:Chicago Cubs,MIL:Milwaukee Brewers
1089,2025-06-17,08:05PM,TEX:Texas Rangers,KCR:Kansas City Royals
1090,2025-06-17,09:40PM,SEA:Seattle Mariners,BOS:Boston Red Sox
1091,2025-06-17,09:45PM,SFG:San Francisco Giants,CLE:Cleveland Guardians
1092,2025-06-17,10:05PM,ATH:Athletics,HOU:Houston Astros
1093,2025-06-17,10:10PM,LAD:Los Angeles Dodgers,SDP:San Diego Padres
1094,2025-06-18,04:10PM,SEA:Seattle Mariners,BOS:Boston Red Sox
1095,2025-06-18,06:40PM,DET:Detroit Tigers,PIT:Pittsburgh Pirates
1096,2025-06-18,06:40PM,MIA:Miami Marlins,PHI:Philadelphia Phillies
1097,2025-06-18,06:45PM,WSN:Washington Nationals,COL:Colorado Rockies
1098,2025-06-18,07:05PM,NYY:New York Yankees,LAA:Los Angeles Angels
1099,2025-06-18,07:07PM,TOR:Toronto Blue Jays,ARI:Arizona D'Backs
1100,2025-06-18,07:10PM,CIN:Cincinnati Reds,MIN:Minnesota Twins
1101,2025-06-18,07:15PM,ATL:Atlanta Braves,NYM:New York Mets
1102,2025-06-18,07:35PM,TBR:Tampa Bay Rays,BAL:Baltimore Orioles
1103,2025-06-18,07:40PM,CHW:Chicago White Sox,STL:St. Louis Cardinals
1104,2025-06-18,08:05PM,CHC:Chicago Cubs,MIL:Milwaukee Brewers
1105,2025-06-18,08:05PM,TEX:Texas Rangers,KCR:Kansas City Royals
1106,2025-06-18,09:45PM,SFG:San Francisco Giants,CLE:Cleveland Guardians
1107,2025-06-18,10:05PM,ATH:Athletics,HOU:Houston Astros
1108,2025-06-18,10:10PM,LAD:Los Angeles Dodgers,SDP:San Diego Padres
1110,2025-06-19,01:05PM,NYY:New York Yankees,LAA:Los Angeles Angels
1111,2025-06-19,01:05PM,WSN:Washington Nationals,COL:Colorado Rockies
1112,2025-06-19,01:10PM,DET:Detroit Tigers,PIT:Pittsburgh Pirates
1113,2025-06-19,02:10PM,CHW:Chicago White Sox,STL:St. Louis Cardinals
1114,2025-06-19,02:20PM,CHC:Chicago Cubs,MIL:Milwaukee Brewers
1115,2025-06-19,02:35PM,TEX:Texas Rangers,KCR:Kansas City Royals
1116,2025-06-19,03:07PM,TOR:Toronto Blue Jays,ARI:Arizona D'Backs
1117,2025-06-19,04:05PM,SFG:San Francisco Giants,CLE:Cleveland Guardians
1118,2025-06-19,06:40PM,MIA:Miami Marlins,PHI:Philadelphia Phillies
1119,2025-06-19,07:15PM,ATL:Atlanta Braves,NYM:New York Mets
1120,2025-06-19,07:35PM,TBR:Tampa Bay Rays,BAL:Baltimore Orioles
1121,2025-06-19,10:05PM,ATH:Athletics,HOU:Houston Astros
1122,2025-06-19,10:10PM,LAD:Los Angeles Dodgers,SDP:San Diego Padres
1109,2025-06-19,12:40PM,CIN:Cincinnati Reds,MIN:Minnesota Twins
1123,2025-06-20,02:20PM,CHC:Chicago Cubs,SEA:Seattle Mariners
1124,2025-06-20,06:40PM,PIT:Pittsburgh Pirates,TEX:Texas Rangers
1125,2025-06-20,07:05PM,NYY:New York Yankees,BAL:Baltimore Orioles
1126,2025-06-20,07:05PM,TBR:Tampa Bay Rays,DET:Detroit Tigers
1127,2025-06-20,07:07PM,TOR:Toronto Blue Jays,CHW:Chicago White Sox
1128,2025-06-20,07:10PM,MIA:Miami Marlins,ATL:Atlanta Braves
1129,2025-06-20,07:15PM,PHI:Philadelphia Phillies,NYM:New York Mets
1130,2025-06-20,07:15PM,STL:St. Louis Cardinals,CIN:Cincinnati Reds
1131,2025-06-20,08:10PM,MIN:Minnesota Twins,MIL:Milwaukee Brewers
1132,2025-06-20,08:40PM,COL:Colorado Rockies,ARI:Arizona D'Backs
1133,2025-06-20,09:38PM,LAA:Los Angeles Angels,HOU:Houston Astros
1134,2025-06-20,09:40PM,SDP:San Diego Padres,KCR:Kansas City Royals
1135,2025-06-20,10:05PM,ATH:Athletics,CLE:Cleveland Guardians
1136,2025-06-20,10:10PM,LAD:Los Angeles Dodgers,WSN:Washington Nationals
1137,2025-06-20,10:15PM,SFG:San Francisco Giants,BOS:Boston Red Sox
1139,2025-06-21,01:05PM,NYY:New York Yankees,BAL:Baltimore Orioles
1140,2025-06-21,02:10PM,MIN:Minnesota Twins,MIL:Milwaukee Brewers
1141,2025-06-21,02:15PM,STL:St. Louis Cardinals,CIN:Cincinnati Reds
1142,2025-06-21,02:20PM,CHC:Chicago Cubs,SEA:Seattle Mariners
1143,2025-06-21,03:07PM,TOR:Toronto Blue Jays,CHW:Chicago White Sox
1144,2025-06-21,04:05PM,PIT:Pittsburgh Pirates,TEX:Texas Rangers
1145,2025-06-21,04:05PM,SFG:San Francisco Giants,BOS:Boston Red Sox
1146,2025-06-21,04:10PM,MIA:Miami Marlins,ATL:Atlanta Braves
1147,2025-06-21,07:15PM,PHI:Philadelphia Phillies,NYM:New York Mets
1148,2025-06-21,07:15PM,SDP:San Diego Padres,KCR:Kansas City Royals
1149,2025-06-21,09:10PM,COL:Colorado Rockies,ARI:Arizona D'Backs
1150,2025-06-21,09:38PM,LAA:Los Angeles Angels,HOU:Houston Astros
1151,2025-06-21,10:05PM,ATH:Athletics,CLE:Cleveland Guardians
1152,2025-06-21,10:10PM,LAD:Los Angeles Dodgers,WSN:Washington Nationals
1138,2025-06-21,12:10PM,TBR:Tampa Bay Rays,DET:Detroit Tigers
1155,2025-06-22,01:35PM,PIT:Pittsburgh Pirates,TEX:Texas Rangers
1156,2025-06-22,01:37PM,TOR:Toronto Blue Jays,CHW:Chicago White Sox
1157,2025-06-22,01:40PM,MIA:Miami Marlins,ATL:Atlanta Braves
1158,2025-06-22,02:10PM,MIN:Minnesota Twins,MIL:Milwaukee Brewers
1159,2025-06-22,02:15PM,STL:St. Louis Cardinals,CIN:Cincinnati Reds
1160,2025-06-22,02:20PM,CHC:Chicago Cubs,SEA:Seattle Mariners
1161,2025-06-22,03:10PM,COL:Colorado Rockies,ARI:Arizona D'Backs
1162,2025-06-22,04:05PM,ATH:Athletics,CLE:Cleveland Guardians
1163,2025-06-22,04:05PM,SFG:San Francisco Giants,BOS:Boston Red Sox
1164,2025-06-22,04:07PM,LAA:Los Angeles Angels,HOU:Houston Astros
1165,2025-06-22,04:10PM,LAD:Los Angeles Dodgers,WSN:Washington Nationals
1166,2025-06-22,04:10PM,SDP:San Diego Padres,KCR:Kansas City Royals
1167,2025-06-22,07:10PM,PHI:Philadelphia Phillies,NYM:New York Mets
1153,2025-06-22,11:35AM,NYY:New York Yankees,BAL:Baltimore Orioles
1154,2025-06-22,12:10PM,TBR:Tampa Bay Rays,DET:Detroit Tigers
1168,2025-06-23,06:35PM,BAL:Baltimore Orioles,TEX:Texas Rangers
1169,2025-06-23,07:10PM,CIN:Cincinnati Reds,NYY:New York Yankees
1170,2025-06-23,07:10PM,NYM:New York Mets,ATL:Atlanta Braves
1171,2025-06-23,07:40PM,CHW:Chicago White Sox,ARI:Arizona D'Backs
1172,2025-06-23,07:40PM,MIL:Milwaukee Brewers,PIT:Pittsburgh Pirates
1173,2025-06-23,07:40PM,MIN:Minnesota Twins,SEA:Seattle Mariners
1174,2025-06-23,07:45PM,STL:St. Louis Cardinals,CHC:Chicago Cubs
1175,2025-06-23,09:38PM,LAA:Los Angeles Angels,BOS:Boston Red Sox
1176,2025-06-23,09:40PM,SDP:San Diego Padres,WSN:Washington Nationals
1177,2025-06-24,06:35PM,BAL:Baltimore Orioles,TEX:Texas Rangers
1178,2025-06-24,06:40PM,CLE:Cleveland Guardians,TOR:Toronto Blue Jays
1179,2025-06-24,06:40PM,DET:Detroit Tigers,ATH:Athletics
1180,2025-06-24,07:10PM,CIN:Cincinnati Reds,NYY:New York Yankees
1181,2025-06-24,07:10PM,NYM:New York Mets,ATL:Atlanta Braves
1182,2025-06-24,07:40PM,CHW:Chicago White Sox,ARI:Arizona D'Backs
1183,2025-06-24,07:40PM,KCR:Kansas City Royals,TBR:Tampa Bay Rays
1184,2025-06-24,07:40PM,MIL:Milwaukee Brewers,PIT:Pittsburgh Pirates
1185,2025-06-24,07:40PM,MIN:Minnesota Twins,SEA:Seattle Mariners
1186,2025-06-24,07:45PM,STL:St. Louis Cardinals,CHC:Chicago Cubs
1187,2025-06-24,08:10PM,HOU:Houston Astros,PHI:Philadelphia Phillies
1188,2025-06-24,08:40PM,COL:Colorado Rockies,LAD:Los Angeles Dodgers
1189,2025-06-24,09:38PM,LAA:Los Angeles Angels,BOS:Boston Red Sox
1190,2025-06-24,09:40PM,SDP:San Diego Padres,WSN:Washington Nationals
1191,2025-06-24,09:45PM,SFG:San Francisco Giants,MIA:Miami Marlins
1192,2025-06-25,02:10PM,CHW:Chicago White Sox,ARI:Arizona D'Backs
1193,2025-06-25,02:10PM,MIL:Milwaukee Brewers,PIT:Pittsburgh Pirates
1194,2025-06-25,04:07PM,LAA:Los Angeles Angels,BOS:Boston Red Sox
1195,2025-06-25,04:10PM,SDP:San Diego Padres,WSN:Washington Nationals
1196,2025-06-25,06:35PM,BAL:Baltimore Orioles,TEX:Texas Rangers
1197,2025-06-25,06:40PM,CLE:Cleveland Guardians,TOR:Toronto Blue Jays
1198,2025-06-25,06:40PM,DET:Detroit Tigers,ATH:Athletics
1199,2025-06-25,07:10PM,CIN:Cincinnati Reds,NYY:New York Yankees
1200,2025-06-25,07:10PM,NYM:New York Mets,ATL:Atlanta Braves
1201,2025-06-25,07:40PM,KCR:Kansas City Royals,TBR:Tampa Bay Rays
1202,2025-06-25,07:40PM,MIN:Minnesota Twins,SEA:Seattle Mariners
1203,2025-06-25,07:45PM,STL:St. Louis Cardinals,CHC:Chicago Cubs
1204,2025-06-25,08:10PM,HOU:Houston Astros,PHI:Philadelphia Phillies
1205,2025-06-25,08:40PM,COL:Colorado Rockies,LAD:Los Angeles Dodgers
1206,2025-06-25,09:45PM,SFG:San Francisco Giants,MIA:Miami Marlins
1207,2025-06-26,01:10PM,CLE:Cleveland Guardians,TOR:Toronto Blue Jays
1208,2025-06-26,01:10PM,DET:Detroit Tigers,ATH:Athletics
1209,2025-06-26,01:10PM,MIN:Minnesota Twins,SEA:Seattle Mariners
1210,2025-06-26,02:10PM,HOU:Houston Astros,PHI:Philadelphia Phillies
1211,2025-06-26,02:10PM,KCR:Kansas City Royals,TBR:Tampa Bay Rays
1212,2025-06-26,02:15PM,STL:St. Louis Cardinals,CHC:Chicago Cubs
1213,2025-06-26,03:10PM,COL:Colorado Rockies,LAD:Los Angeles Dodgers
1214,2025-06-26,03:45PM,SFG:San Francisco Giants,MIA:Miami Marlins
1215,2025-06-26,07:10PM,NYM:New York Mets,ATL:Atlanta Braves
1216,2025-06-27,06:40PM,PIT:Pittsburgh Pirates,NYM:New York Mets
1217,2025-06-27,07:05PM,BAL:Baltimore Orioles,TBR:Tampa Bay Rays
1218,2025-06-27,07:05PM,NYY:New York Yankees,ATH:Athletics
1219,2025-06-27,07:10PM,BOS:Boston Red Sox,TOR:Toronto Blue Jays
1220,2025-06-27,07:10PM,CIN:Cincinnati Reds,SDP:San Diego Padres
1221,2025-06-27,07:10PM,CLE:Cleveland Guardians,STL:St. Louis Cardinals
1222,2025-06-27,07:10PM,DET:Detroit Tigers,MIN:Minnesota Twins
1223,2025-06-27,07:15PM,ATL:Atlanta Braves,PHI:Philadelphia Phillies
1224,2025-06-27,07:40PM,CHW:Chicago White Sox,SFG:San Francisco Giants
1225,2025-06-27,08:05PM,TEX:Texas Rangers,SEA:Seattle Mariners
1226,2025-06-27,08:10PM,HOU:Houston Astros,CHC:Chicago Cubs
1227,2025-06-27,08:10PM,KCR:Kansas City Royals,LAD:Los Angeles Dodgers
1228,2025-06-27,08:10PM,MIL:Milwaukee Brewers,COL:Colorado Rockies
1229,2025-06-27,09:38PM,LAA:Los Angeles Angels,WSN:Washington Nationals
1230,2025-06-27,09:40PM,ARI:Arizona D'Backs,MIA:Miami Marlins
1231,2025-06-28,01:05PM,NYY:New York Yankees,ATH:Athletics
1232,2025-06-28,01:10PM,DET:Detroit Tigers,MIN:Minnesota Twins
1233,2025-06-28,04:05PM,BAL:Baltimore Orioles,TBR:Tampa Bay Rays
1234,2025-06-28,04:05PM,PIT:Pittsburgh Pirates,NYM:New York Mets
1235,2025-06-28,04:05PM,TEX:Texas Rangers,SEA:Seattle Mariners
1236,2025-06-28,04:10PM,ARI:Arizona D'Backs,MIA:Miami Marlins
1237,2025-06-28,04:10PM,BOS:Boston Red Sox,TOR:Toronto Blue Jays
1238,2025-06-28,04:10PM,CHW:Chicago White Sox,SFG:San Francisco Giants
1239,2025-06-28,04:10PM,CIN:Cincinnati Reds,SDP:San Diego Padres
1240,2025-06-28,04:10PM,CLE:Cleveland Guardians,STL:St. Louis Cardinals
1241,2025-06-28,04:10PM,KCR:Kansas City Royals,LAD:Los Angeles Dodgers
1242,2025-06-28,04:10PM,MIL:Milwaukee Brewers,COL:Colorado Rockies
1243,2025-06-28,07:15PM,ATL:Atlanta Braves,PHI:Philadelphia Phillies
1244,2025-06-28,07:15PM,HOU:Houston Astros,CHC:Chicago Cubs
1245,2025-06-28,09:38PM,LAA:Los Angeles Angels,WSN:Washington Nationals
1247,2025-06-29,01:35PM,ATL:Atlanta Braves,PHI:Philadelphia Phillies
1248,2025-06-29,01:35PM,BAL:Baltimore Orioles,TBR:Tampa Bay Rays
1249,2025-06-29,01:35PM,BOS:Boston Red Sox,TOR:Toronto Blue Jays
1250,2025-06-29,01:35PM,NYY:New York Yankees,ATH:Athletics
1251,2025-06-29,01:35PM,PIT:Pittsburgh Pirates,NYM:New York Mets
1252,2025-06-29,01:40PM,CIN:Cincinnati Reds,SDP:San Diego Padres
1253,2025-06-29,01:40PM,DET:Detroit Tigers,MIN:Minnesota Twins
1254,2025-06-29,02:10PM,CHW:Chicago White Sox,SFG:San Francisco Giants
1255,2025-06-29,02:10PM,HOU:Houston Astros,CHC:Chicago Cubs
1256,2025-06-29,02:10PM,KCR:Kansas City Royals,LAD:Los Angeles Dodgers
1257,2025-06-29,02:10PM,MIL:Milwaukee Brewers,COL:Colorado Rockies
1258,2025-06-29,02:35PM,TEX:Texas Rangers,SEA:Seattle Mariners
1259,2025-06-29,04:07PM,LAA:Los Angeles Angels,WSN:Washington Nationals
1260,2025-06-29,04:10PM,ARI:Arizona D'Backs,MIA:Miami Marlins
1246,2025-06-29,12:05PM,CLE:Cleveland Guardians,STL:St. Louis Cardinals
1261,2025-06-30,06:30PM,PHI:Philadelphia Phillies,SDP:San Diego Padres
1262,2025-06-30,06:40PM,PIT:Pittsburgh Pirates,STL:St. Louis Cardinals
1263,2025-06-30,07:07PM,TOR:Toronto Blue Jays,NYY:New York Yankees
1264,2025-06-30,07:10PM,BOS:Boston Red Sox,CIN:Cincinnati Reds
1265,2025-06-30,07:35PM,TBR:Tampa Bay Rays,ATH:Athletics
1266,2025-06-30,08:05PM,TEX:Texas Rangers,BAL:Baltimore Orioles
1267,2025-06-30,09:40PM,ARI:Arizona D'Backs,SFG:San Francisco Giants
1268,2025-06-30,09:40PM,SEA:Seattle Mariners,KCR:Kansas City Royals
1269,2025-07-01,03:07PM,TOR:Toronto Blue Jays,NYY:New York Yankees
1270,2025-07-01,06:30PM,PHI:Philadelphia Phillies,SDP:San Diego Padres
1271,2025-07-01,06:40PM,MIA:Miami Marlins,MIN:Minnesota Twins
1272,2025-07-01,06:40PM,PIT:Pittsburgh Pirates,STL:St. Louis Cardinals
1273,2025-07-01,06:45PM,WSN:Washington Nationals,DET:Detroit Tigers
1274,2025-07-01,07:05PM,TBR:Tampa Bay Rays,ATH:Athletics
1275,2025-07-01,07:10PM,BOS:Boston Red Sox,CIN:Cincinnati Reds
1276,2025-07-01,07:10PM,NYM:New York Mets,MIL:Milwaukee Brewers
1277,2025-07-01,07:15PM,ATL:Atlanta Braves,LAA:Los Angeles Angels
1278,2025-07-01,08:05PM,CHC:Chicago Cubs,CLE:Cleveland Guardians
1279,2025-07-01,08:05PM,TEX:Texas Rangers,BAL:Baltimore Orioles
1280,2025-07-01,08:40PM,COL:Colorado Rockies,HOU:Houston Astros
1281,2025-07-01,09:40PM,ARI:Arizona D'Backs,SFG:San Francisco Giants
1282,2025-07-01,09:40PM,SEA:Seattle Mariners,KCR:Kansas City Royals
1283,2025-07-01,10:10PM,LAD:Los Angeles Dodgers,CHW:Chicago White Sox
1286,2025-07-02,01:05PM,PHI:Philadelphia Phillies,SDP:San Diego Padres
1287,2025-07-02,06:40PM,MIA:Miami Marlins,MIN:Minnesota Twins
1288,2025-07-02,06:45PM,WSN:Washington Nationals,DET:Detroit Tigers
1289,2025-07-02,07:07PM,TOR:Toronto Blue Jays,NYY:New York Yankees
1290,2025-07-02,07:10PM,BOS:Boston Red Sox,CIN:Cincinnati Reds
1291,2025-07-02,07:10PM,NYM:New York Mets,MIL:Milwaukee Brewers
1292,2025-07-02,07:15PM,ATL:Atlanta Braves,LAA:Los Angeles Angels
1293,2025-07-02,08:05PM,CHC:Chicago Cubs,CLE:Cleveland Guardians
1294,2025-07-02,08:05PM,TEX:Texas Rangers,BAL:Baltimore Orioles
1295,2025-07-02,08:40PM,COL:Colorado Rockies,HOU:Houston Astros
1296,2025-07-02,09:40PM,ARI:Arizona D'Backs,SFG:San Francisco Giants
1297,2025-07-02,09:40PM,SEA:Seattle Mariners,KCR:Kansas City Royals
1298,2025-07-02,10:10PM,LAD:Los Angeles Dodgers,CHW:Chicago White Sox
1284,2025-07-02,12:10PM,TBR:Tampa Bay Rays,ATH:Athletics
1285,2025-07-02,12:35PM,PIT:Pittsburgh Pirates,STL:St. Louis Cardinals
1300,2025-07-03,03:10PM,COL:Colorado Rockies,HOU:Houston Astros
1301,2025-07-03,06:45PM,WSN:Washington Nationals,DET:Detroit Tigers
1302,2025-07-03,07:07PM,TOR:Toronto Blue Jays,NYY:New York Yankees
1303,2025-07-03,07:10PM,NYM:New York Mets,MIL:Milwaukee Brewers
1304,2025-07-03,07:15PM,ATL:Atlanta Braves,LAA:Los Angeles Angels
1305,2025-07-03,08:05PM,CHC:Chicago Cubs,CLE:Cleveland Guardians
1306,2025-07-03,09:40PM,ARI:Arizona D'Backs,SFG:San Francisco Giants
1307,2025-07-03,10:10PM,LAD:Los Angeles Dodgers,CHW:Chicago White Sox
1308,2025-07-03,10:10PM,SEA:Seattle Mariners,KCR:Kansas City Royals
1299,2025-07-03,12:10PM,MIA:Miami Marlins,MIN:Minnesota Twins
1310,2025-07-04,01:05PM,PHI:Philadelphia Phillies,CIN:Cincinnati Reds
1311,2025-07-04,02:20PM,CHC:Chicago Cubs,STL:St. Louis Cardinals
1312,2025-07-04,03:10PM,NYM:New York Mets,NYY:New York Yankees
1313,2025-07-04,04:10PM,MIN:Minnesota Twins,TBR:Tampa Bay Rays
1314,2025-07-04,04:10PM,SEA:Seattle Mariners,PIT:Pittsburgh Pirates
1315,2025-07-04,06:40PM,SDP:San Diego Padres,TEX:Texas Rangers
1316,2025-07-04,07:07PM,TOR:Toronto Blue Jays,LAA:Los Angeles Angels
1317,2025-07-04,07:10PM,CLE:Cleveland Guardians,DET:Detroit Tigers
1318,2025-07-04,07:10PM,MIA:Miami Marlins,MIL:Milwaukee Brewers
1319,2025-07-04,07:15PM,ATL:Atlanta Braves,BAL:Baltimore Orioles
1320,2025-07-04,08:10PM,COL:Colorado Rockies,CHW:Chicago White Sox
1321,2025-07-04,09:10PM,LAD:Los Angeles Dodgers,HOU:Houston Astros
1322,2025-07-04,09:40PM,ARI:Arizona D'Backs,KCR:Kansas City Royals
1323,2025-07-04,10:05PM,ATH:Athletics,SFG:San Francisco Giants
1309,2025-07-04,11:05AM,WSN:Washington Nationals,BOS:Boston Red Sox
1324,2025-07-05,02:10PM,MIN:Minnesota Twins,TBR:Tampa Bay Rays
1325,2025-07-05,02:20PM,CHC:Chicago Cubs,STL:St. Louis Cardinals
1326,2025-07-05,03:07PM,TOR:Toronto Blue Jays,LAA:Los Angeles Angels
1327,2025-07-05,04:05PM,PHI:Philadelphia Phillies,CIN:Cincinnati Reds
1328,2025-07-05,04:05PM,WSN:Washington Nationals,BOS:Boston Red Sox
1329,2025-07-05,04:10PM,ARI:Arizona D'Backs,KCR:Kansas City Royals
1330,2025-07-05,04:10PM,ATL:Atlanta Braves,BAL:Baltimore Orioles
1331,2025-07-05,04:10PM,MIA:Miami Marlins,MIL:Milwaukee Brewers
1332,2025-07-05,04:10PM,NYM:New York Mets,NYY:New York Yankees
1333,2025-07-05,07:15PM,CLE:Cleveland Guardians,DET:Detroit Tigers
1334,2025-07-05,07:15PM,LAD:Los Angeles Dodgers,HOU:Houston Astros
1335,2025-07-05,09:10PM,COL:Colorado Rockies,CHW:Chicago White Sox
1336,2025-07-05,09:40PM,SDP:San Diego Padres,TEX:Texas Rangers
1337,2025-07-05,10:05PM,ATH:Athletics,SFG:San Francisco Giants
1338,2025-07-05,10:10PM,SEA:Seattle Mariners,PIT:Pittsburgh Pirates
1340,2025-07-06,01:35PM,PHI:Philadelphia Phillies,CIN:Cincinnati Reds
1341,2025-07-06,01:35PM,WSN:Washington Nationals,BOS:Boston Red Sox
1342,2025-07-06,01:37PM,TOR:Toronto Blue Jays,LAA:Los Angeles Angels
1343,2025-07-06,01:40PM,CLE:Cleveland Guardians,DET:Detroit Tigers
1344,2025-07-06,01:40PM,MIA:Miami Marlins,MIL:Milwaukee Brewers
1345,2025-07-06,01:40PM,NYM:New York Mets,NYY:New York Yankees
1346,2025-07-06,02:10PM,MIN:Minnesota Twins,TBR:Tampa Bay Rays
1347,2025-07-06,02:20PM,CHC:Chicago Cubs,STL:St. Louis Cardinals
1348,2025-07-06,03:10PM,COL:Colorado Rockies,CHW:Chicago White Sox
1349,2025-07-06,04:10PM,ARI:Arizona D'Backs,KCR:Kansas City Royals
1350,2025-07-06,04:10PM,LAD:Los Angeles Dodgers,HOU:Houston Astros
1351,2025-07-06,04:10PM,SEA:Seattle Mariners,PIT:Pittsburgh Pirates
1352,2025-07-06,09:10PM,SDP:San Diego Padres,TEX:Texas Rangers
1353,2025-07-06,10:05PM,ATH:Athletics,SFG:San Francisco Giants
1339,2025-07-06,11:35AM,ATL:Atlanta Braves,BAL:Baltimore Orioles
1354,2025-07-07,06:40PM,DET:Detroit Tigers,TBR:Tampa Bay Rays
1355,2025-07-07,07:10PM,BOS:Boston Red Sox,COL:Colorado Rockies
1356,2025-07-07,07:10PM,CIN:Cincinnati Reds,MIA:Miami Marlins
1357,2025-07-07,07:40PM,CHW:Chicago White Sox,TOR:Toronto Blue Jays
1358,2025-07-07,07:40PM,KCR:Kansas City Royals,PIT:Pittsburgh Pirates
1359,2025-07-07,07:40PM,MIL:Milwaukee Brewers,LAD:Los Angeles Dodgers
1360,2025-07-07,08:10PM,HOU:Houston Astros,CLE:Cleveland Guardians
1361,2025-07-07,09:38PM,LAA:Los Angeles Angels,TEX:Texas Rangers
1362,2025-07-07,09:40PM,SDP:San Diego Padres,ARI:Arizona D'Backs
1363,2025-07-07,09:45PM,SFG:San Francisco Giants,PHI:Philadelphia Phillies
1364,2025-07-08,06:35PM,BAL:Baltimore Orioles,NYM:New York Mets
1365,2025-07-08,06:40PM,DET:Detroit Tigers,TBR:Tampa Bay Rays
1366,2025-07-08,07:05PM,NYY:New York Yankees,SEA:Seattle Mariners
1367,2025-07-08,07:10PM,BOS:Boston Red Sox,COL:Colorado Rockies
1368,2025-07-08,07:10PM,CIN:Cincinnati Reds,MIA:Miami Marlins
1369,2025-07-08,07:40PM,CHW:Chicago White Sox,TOR:Toronto Blue Jays
1370,2025-07-08,07:40PM,KCR:Kansas City Royals,PIT:Pittsburgh Pirates
1371,2025-07-08,07:40PM,MIL:Milwaukee Brewers,LAD:Los Angeles Dodgers
1372,2025-07-08,07:40PM,MIN:Minnesota Twins,CHC:Chicago Cubs
1373,2025-07-08,07:45PM,STL:St. Louis Cardinals,WSN:Washington Nationals
1374,2025-07-08,08:10PM,HOU:Houston Astros,CLE:Cleveland Guardians
1375,2025-07-08,09:38PM,LAA:Los Angeles Angels,TEX:Texas Rangers
1376,2025-07-08,09:40PM,SDP:San Diego Padres,ARI:Arizona D'Backs
1377,2025-07-08,09:45PM,SFG:San Francisco Giants,PHI:Philadelphia Phillies
1378,2025-07-08,10:05PM,ATH:Athletics,ATL:Atlanta Braves
1379,2025-07-09,01:10PM,DET:Detroit Tigers,TBR:Tampa Bay Rays
1380,2025-07-09,02:10PM,CHW:Chicago White Sox,TOR:Toronto Blue Jays
1381,2025-07-09,02:10PM,MIL:Milwaukee Brewers,LAD:Los Angeles Dodgers
1382,2025-07-09,03:45PM,SFG:San Francisco Giants,PHI:Philadelphia Phillies
1383,2025-07-09,07:05PM,BAL:Baltimore Orioles,NYM:New York Mets
